artifact_id;lien_ok;text_for_matching
0-آثارنا المنهوبة_25_p075_ed367d40;https://www.lot-art.com/auction-lots/STLE-ICONIQUE-PNINSULE-SUD-ARABIQUE-CA-IIeSICLE-AV-J-C-IIeSICLE-AP/1-stle_iconique-10.10.18-tajan;5 . 10.5 7,5 LOT - ART 10.5 7,5 LOT - ART The head of a human statue. The head of a man's statue, of the marble stone, with clear facial glimpses, the eyes are closed, the nose is long and the berries, the bottom of which is a small mouth embedded in a straight horizontal line, and it has a short neck.
0-آثارنا المنهوبة_25_p076_f2310d70;https://www.liveauctioneers.com/search/?keyword=South%20Arabian&sort=-relevance&status=online;6  7 5.5 liveauctioneers - 7 5.5 liveauctioneers The head of a human statue.
0-آثارنا المنهوبة_25_p077_5321dc89;https://www.lot-art.com/auction-lots/VASE-MINIATURE/296-vase_miniature-17.7.22-monte;7  . 4.93 15 LOT - ART 15 LOT - ART Annie. A conical-shaped stone vessel of marble stone, with a high crater with a smaller diameter than the diameter of its base, without cover, with two knobs in the middle of its body, showing white-coloured lines (sticks) of the same stone. A marble stone.
0-آثارنا المنهوبة_25_p078_96776234;https://www.lot-art.com/auction-lots/A-LOT-OF-SIX-SILVER-OBOLS-AND-FRACTIONS-4th-3rd-CENTURY-BCE/42-six_silver-12.10.22-archaeological;8 . 4.93 15 LOT - ART LOT - ART Old Yemeni coins. Old Yemeni coins, one face of which is an image of the owl bird, and some with Latin letters, and the other face is likely to contain an expression of a human face. Silver. Around the fourth and third centuries before the miles.
0-آثارنا المنهوبة_25_p079_49144713;https://www.lot-art.com/auction-lots/South-Arabian--Two-carved-heads-Provenance-Private-Collection/92-south_arabian-03.6.24-sloane;9 : . LOT - ART . LOT - ART
0-آثارنا المنهوبة_25_p080_bee8a24e;https://www.lot-art.com/auction-lots/South-Arabian--A-group-of-five-alabaster-fragments-/322-south_arabian-12.6.24-sloane;0  LOT - ART LOT - ART The heads of human statues. The heads of human statues, of marble stone, of different shapes and sizes, one of which is smashed and freckled, with a hint, plus the torso of a statue. A marble stone.
0-آثارنا المنهوبة_25_p081_07788e5d;https://www.bidsquare.com/online-auctions/deutsch/a-sabean-bronze-plaque-934469;1 ( 3) . al-silwi 3. . 18 × 13 bidsquare . 18 × 13 bidsquare . A bronze engraving. The next inscription is from the public confession engravings studied by Ibrahim Al-Silwi 3 (Salawi 3), on a picture shown to him by the late Khalil Al-Zubairi. The text was presented without a photo in the Daci blog under the symbol al-silwi 3. The inscription is made of bronze, surrounded by a frame, and the inscription is rusty, written in the prominent al-Silwi 3.
0-آثارنا المنهوبة_25_p082_810269e6;https://www.lot-art.com/auction-lots/South-Arabia-Saba-AR-Unit/3014-south_arabia-08.3.25-timeline;2  . 439 - 473 20 2.40 LOT - ART 2.40 LOT - ART A Muslim Yemeni coin. A Muslim Yemeni coin (Dinar Goldi), dating back to the reign of the right state, was caught in Zebed, and dated back to the reign of the king of Ali Bin Mohammed Al-Salehi, on which the line of Semi-Koffi was written. Gold.
0-آثارنا المنهوبة_25_p083_06963053;https://www.lot-art.com/auction-lots/Yemen-Sulayhid-Dynasty-Arwa-bint-Ahmad-12-Dinar-Dhu-Jibla-Mint-blundered-date-struck-between-1091-and-1137-AD/88573781-yemen_sulayhid-25.9.24-catawiki;3  . 532 - 484 / 1091 - 1137 1.09 18.00 LOT - ART 18.00 LOT - ART A Muslim Yemeni coin. A Muslim Yemeni coin, Denar Goldi, dating back to the reign of the good state, was caught in Jabala, and dated back to the reign of Al-Sal, the daughter of Ahmed Al-Salehi, was marked with a semi-Koffi line. Gold.
0-آثارنا المنهوبة_25_p084_712079d1;https://www.lot-art.com/auction-lots/Fine-South-Arabian-Alabaster-Head-of-Bearded-Male/77f-fine_south-09.5.19-artemi;4 . ( 14.2 × 23.8 ) LOT - ART . ( 14.2 × 23.8 ) LOT - ART
0-آثارنا المنهوبة_25_p085_f13f7dbe;https://www.bidsquare.com/online-auctions/artemis-gallery/set-of-4-sabean-bronze-bull-hoof-supports-2251316;5 . 5.75 11 (14.6 × 27.9 ) bidsquare 11 (14.6 × 27.9 ) bidsquare Hooves. A bunch of identical bull hooves of bronze are larger than normal size, each of which is superior to a large cube, and two of which have prominent holes above the cube for installation, three of which are hollow from the inside, with holes in the back of the cubes and on the foot base. Bronze.
0-آثارنا المنهوبة_25_p086_d1991843;https://www.lot-art.com/auction-lots/South-Arabian-A-Group-of-five-alabaster-figures-To/297-south_arabian-12.6.24-sloane;6 : [ / ]. 10 ×  5.5 ×  3 ×  7.25 ×  3.25 ×  1.5 ×  LOT - ART LOT - ART Human statues. A bunch of human statues, from the marble stone, are often similar in design and in movements and sizes, except for the statue in the middle, as it appears to be large, as it is the largest and only one with a pigeon in its hand, and at the bottom there is an inscription with a single line of the phalange line as follows: [A/T/R/R]. A marble stone.
0-آثارنا المنهوبة_25_p087_a80eaa61;http://lot-art.com/auction-lots/South-Arabian-A-group-of-six-stone-elements-including/323-south_arabian-12.6.24-sloane;7 . 7  × 4  × 2.5  2.5  × 3  × 0.5  LOT - ART 7  × 4  × 2.5  2.5  × 3  × 0.5  LOT - ART Human statues. A bunch of human statues, from the marble stone, including two statues sitting and one standing under it writing in the blade line, a bust, and a little horse on it also writing in the bolt line, as well as a mural with an ox's head on it. A marble stone.
0-آثارنا المنهوبة_25_p088_83fc102a;https://www.the-saleroom.com/en-gb/auction-catalogues/sloanestreet/catalogue-id-sloane10020/lot-ed674a9d-b40b-42ee-bb49-b19300ff8a50;8 the-saleroom Two human statues and a face. Two human statues of marble stone, sitting position, plus an empty-eyed human mask, mouth and allen. A marble stone. the-saleroom
0-آثارنا المنهوبة_25_p089_96db7973;https://www.liveauctioneers.com/search/?keyword=South%20Arabian&sort=-relevance&status=online;9 . 9.7 × 8.6 liveauctioneers 9.7 × 8.6 liveauctioneers A statue. A statue of a fabulous animal, with a lion's body and feet, a human head, a high wing up, a very short tail, raising his right hand up, and standing on a bronze stick pierced from the same statue.
0-آثارنا المنهوبة_25_p090_98c5db64;https://www.liveauctioneers.com/price-result/ancient-south-arabian-bronze-camel-c6th-century-bc/;0 . liveauctioneers An animal statue. A statue of the camel animal, of the bronze, with a high head and two high ears, with his back in a sleeve, with his tail sticking to the back of his legs. Bronze. About the sixth century before the miles.
0-آثارنا المنهوبة_25_p091_798e2234;https://www.liveauctioneers.com/price-result/south-arabian-alabaster-fragment-w-inscription-c200-ad/;1 : ]...[ / [...] liveauctioneers A mural and a pad engraving. A mural showing a carving of a human chest with the appearance of his arms, in addition to a stone inscription with a single line blade: [...] / cKr/ [...] b A marble stone. About the second century of miles. liveauctioneers Good.
0-آثارنا المنهوبة_25_p092_aac8e3f9;https://phoenixancientart.com/work-of-art/south-arabian-alabaster-statuette-of-a-queen/;2 . 38.5 phoenixancientart . 38.5 phoenixancientart
0-آثارنا المنهوبة_25_p093_28b41208;https://phoenixancientart.com/work-of-art/south-arabian-alabaster-seated-figure-of-the-sun-goddess/;3 : 1- / 2- / 3- / 35.50 phoenixancientart ( FB - Qataban). 35.50 phoenixancientart ( FB - Qataban). A human statue with a graffiti graffiti. A woman's human bust, from the marble stone, stretches her hands forward, falls behind her ears with hair, eyes with two restaurants and a long nose, and bars, placed on a separate inscription with a three-line strand line as follows: A marble stone.
0-آثارنا المنهوبة_25_p094_3329b4f9;https://phoenixancientart.com/work-of-art/south-arabian-alabaster-abstract-head/;4 . 21 phoenixancientart 21 phoenixancientart A tombstone. He saw a human tomb, from the marble stone, with a clear glimpse of a face, a long nose and a beaver connected to the eyebrows, two eyes pierced and closed, and a very small mouth.
0-آثارنا المنهوبة_25_p095_9ee6e6c7;https://www.lot-art.com/auction-lots/SOUTH-ARABIAN-ALABASTER-FUNERARY-STELE/396-south_arabian-05.11.23-apollo;5 : 1- 2- ] [ 200 - 200 190 / 120 1.98 LOT - ART LOT - ART A tombstone. A human tomb of marblestone, with a clear glimpse of a broad, long, eyebrow-related rectangular nose, two visible eyes and mediated by the pupils, a small mouth and a wide chin, below which there is a two-line strand writing: 1-RBL-2 [grp] A marble stone. About 200 before the miles. 200 miles before the miles.
0-آثارنا المنهوبة_25_p096_ca1b4fa3;https://www.lot-art.com/auction-lots/SOUTH-ARABIAN-ALABASTER-HEAD/394-south_arabian-05.11.23-apollo;6 . 200 - 100 70 / 50 375 LOT – ART 200 - 100 70 / 50 375 LOT – ART The head of a human statue.
0-آثارنا المنهوبة_25_p097_d944cef5;https://www.lot-art.com/auction-lots/SOUTH-ARABIAN-ALABASTER-FACE-STELE/395-south_arabian-05.11.23-apollo;7 . 200 - 100 165 / 115 2.11 . LOT - ART LOT - ART The face of a human statue. The face of a human statue of the marble stone, with clear glimpses, the eyes are blind, long and well-connected, and the eyebrows are strikingly connected, and the openings of the Alnov, the mouth is small and the chin is wide. Marblestone. About 200 before Miled-100 Miles.
0-آثارنا المنهوبة_25_p098_049174ca;https://www.lot-art.com/auction-lots/Ancient-South-Arabian-SABAEAN-Alabaster-head-c2nd-century-BC/84-ancient_south-20.10.24-palmyra;8 7 3/8 LOT - ART 7 3/8 LOT - ART The head of a human statue. The head of a statue of a man from the marble stone, with a glimpse of a clear face, the eyes of Luzitan and the eyebrows are packed, and a long, broken nose, with the mouth lips shut, on both sides with ears, with a short neck.
0-آثارنا المنهوبة_7_p001_5960eb81;https://discountsonline.cheap2022.ru/content?c=bronzen%20kunstwerken&id=11;", :  1,85 : –. inschrift-sabaeischer-mit-dionysos-des-bueste-publizierte-gallery.com/en/produkt/grosse- Half a man's statue. A statue of a half-man like God, the Alonan Donus, clearly obliterated by the hair mass, the face with all its detail, the chest is highlighted by N: a straw with a two-line blade line, extracted from the Temple of Haran. Bronze. Hellenistic period - 1st century C.D. 1-85 centimeter height. Christophe's House. Showed F.C. of ""Kristoff House."" Inschrift-sabaeischer-mit-dionysos-des-buestierte-gallery.com/en/produkt/ Grosse-"
0-آثارنا المنهوبة_7_p002_6cd79c3e;http://www.barakatgallery.com/store/index.cfm/FuseAction/ItemDetails/Us/4432065/CFTOKEN/94613679/CategoryID/38/SubCategoryID/325/ItemID/23226.htm;, ( 7) A bust of a man. A bust of a man standing full of salt, with no legs, missing from him, a left hand, a clear face, a hint of every detail, with a crown-like appearance on his head. Bronze. The middle of the M.I.A. Barkat House He doesn't have legs. He's missing the left hand. It's in Yemeni artifacts displayed in auctions.
0-آثارنا المنهوبة_7_p003_ba0a0c53;https://bid.curatedauctions.co.uk/auctions/8217/curated10003/lot-details/bf693ff4-aeb000e805e7-813a-4fb1-20e7;, : ǀ  . A statue of a man standing on a base. A statue of a man with a perfect face, a glimpse of the face, eyes of Luzitan and the nose, hands short, to the forehead, a short man, standing on a cubic-shaped base with an engraving line of one line reading: Buster. South Arabian Island, mid-1,000 BC (old Yemen) London Queerted auction. Taught in auctions. An engraving in the line of the trigger is a one-line component.
0-آثارنا المنهوبة_7_p004_d9ae2b59;https://www.sothebys.com/en/buy/auction/2022/ancient-qataban-woman; 23 - ( 7). 23 - ( 7). The head of a man's statue. The head of a statue of a visible tombstone, the eyes of two engraved blues, the nose, the mouth is small, the neck is tall, the head is crossed from behind. Buster.
0-آثارنا المنهوبة_7_p005_52354a90;https://www.sothebys.com/en/buy/auction/2022/ancient-a/of-works-and-sculpture/a/of-head-alabaster-arabian-south-art/qataban-man;- 24 - The head of a man's statue. The head of a bust of pester to a clear-cut tombstone, salty eyes, two jealous tonsils, nose, small mouth, long neck. Buster. The third century before the birth... 24 cm high.
0-آثارنا المنهوبة_7_p006_bf9a00d0;https://www.sothebys.com/en/buy/auction/2022/ancient-qataban-woman-a-of-bust-alabaster-arabian-south-art/a-of-works-and-e-sculptur;, 33 - Half a man's statue. The head of a statue from the Elbster tombstone... with a clear face... eyes... two blind nose, a small mouth, a long neck. Buster. The first thousand BC. 33 degrees centimeters. Sotheby auction, London. It's currently on display at the Sotheby-London auction.
0-آثارنا المنهوبة_10_p003_2e6655ff;https://www.antiquities.co.uk/shop/ancient-figurines-statues/camels/rare-south-arabian-alabaster-camel/;  Antiquities and Orlental Antiquities and Orlental A camel statue. A camel statue, clearly salty, stands on a rectangular base, has a pointy sleeve, the neck curved to the highest and the head highlighted to the pain. Marble. The first-second century before the Miles.
0-آثارنا المنهوبة_10_p004_4c2721f1;https://lapada.org/artdagger/kanjar-jambiya-yemeni-vintage-fine-antiques/a; 1  . 9 × 33 × 1 LAPADA A right-wing dagger. A sidekick with a bolt handle made of skin in the back, and copper engraved in the front, bound in its place with fine lines of skin
0-آثارنا المنهوبة_10_p005_545e800d;https://lapada.org/art/bronze-sabaean-arabian-south-antiques/rare-idol/; 2  11 LAPADA A human statue. A human statue of a man, with his hands stretched forward from the elbow line, showing bare chest shape wearing a cloth, was presented in a perfumed manner, with eyes wide open and a straight nose. The bronze. Around the 4th century - the first century before the Miles.
0-آثارنا المنهوبة_10_p006_9a4ad919;https://lapada.org/art/antiques/south-arabian-alabaster-lion-statuette/; 3 . : 9.5 × 12.5 LAPADA : A statue. A little bust of the marble... ..on a rectangular base... carved what clearly touched his face. Marble. The height of 9.5 times the depth of 12.5 centimeters: LAPADA Good.
0-آثارنا المنهوبة_10_p007_57cd23fb;https://lapada.org/art-and-antiques/south-arabian-gold-childs-ring/;" 4 )"" ""  ""  . ""  . . 8.74 LAPADA LOT – ART A gold ring represents a seal. A gold ring with an elliptical jet carved on it in the line ""N"" and ""D"" on the left side. On the right side, scientists ""A"" and ""M."" The sun beam was also filmed at the top and bottom of the profile. Gold. Around the 2nd century, the Miles. 8.74 grams LAPADA Good. Repeat at the LOT auction"
0-آثارنا المنهوبة_10_p011_8da6a7a3;https://www.artemission.com/viewitemdetails.aspx?ItemNumber=32.36965&p age=2;1 4 1000 13.1 - 5 3/16 Artemission age=2 A scrambled knob in the shape and form. It's a large-horned acupunctured accelerator with a back-shaped face that's clear-cut, hand-skinned, short-hand, curved, motion-shaped, or jump-shaped. Bronze. 1,000 before the miles. 13.1 cm long-- 5 3/16 inches Artemission Good.
0-آثارنا المنهوبة_10_p014_3517d3cf;https://www.liveauctioneers.com/item/146473115_ye pendant - chain - silver - meni - capsule - hirz - w - necklace;4 2  3.3 × 0.65 (8.4 × 1.7 ) LIVEACUTIONRES pendant - chain - silver - meni - capsule - hirz - w - necklace Silver chain. A bra with a chain with a roller nut. Silver. Mid-20th century Legend size 3.3 in length x 0.65 in width (8.4 cm x 1.7 cm) LIVEACUTIONRES Good.
0-آثارنا المنهوبة_10_p031_29d014fc;https://www.christies.com/lot/lotinfo/1726909;1 10  21 439-59/ 1047-67 ) 2.49 451 (439-59/ 1047-67 Christies 12 Christies 12 Dinar's coin. Yemen, Ali Ben Mohammed 439-59/H 1047-67 m), DAN 2.49 g, Zbed 451, very soft Silver. (439-59/e 1047-67 m)
