artifact_id;looted_text;wb_txt_shrt;wb_txt_lg;wb_txt_shrt_dist;wb_txt_lgidst
0-آثارنا المنهوبة 30_p012_4aa6b43c;Human statue, bronze, 6th century B.C.E. Height 24 cm. Condition: good.;Bronze votive statue of a man, South Arabian, 6th century B.C. The standing figure has the right arm bent, the left arm close to the body, and clenched fists pierced through. It wears a pleated loincloth fitted over the hips to the knees, crossed and open at the front, and held by a belt.;"Bronze votive statue of a man, South Arabian, 6th century B.C. This ex-voto sculpture represents a standing male figure with the right arm bent and the left arm held close to the body; the fists are clenched and pierced. The figure is dressed in a pleated loincloth moulded to the hips and extending to the knees, crossed and open at the front, and secured by a belt. The dating given in the source is supported by the stylistic treatment of the garment, whose drapery recalls the Achaemenid friezes of Persepolis, and by the hairstyle, described as volute-like curls comparable to those of Assyrians, Persians, and Greeks of the 6th century B.C.";0,282503188;0,296435952
0-آثارنا المنهوبة_25_p060_d921748e;"Animal statue, bronze, depicting a camel with a high head and two prominent ears, the neck encircled by a collar, a sleeve on the back, and the tail held close to the hind legs; an inscription on the right side appears to be in aristocratic script but is unclear.";Bronze camel, South Arabian.;Bronze camel, South Arabian. The object is identified as a camel in bronze and is attributed to South Arabia. Provenance noted in the source as ex Shlomo Moussaieff collection, Herzliya Pituah.;0,28411746;0,280181646
0-آثارنا المنهوبة_10_p068_ba9aadb6;"Coin, metal, 4.85 g. Ancient Yemeni coin dated 354–340 BC, showing Greek influence. One face depicts an owl and a combination of two letters; the other face shows a human face with a pammelsand nose on the cheek.";Coin, metal, with reverse type AQE showing an owl standing right with head facing, an olive spray, and a crescent moon in the upper left field.;Coin, metal, with reverse design AQE depicting an owl standing right with head facing. An olive spray and a crescent moon are present in the upper left field. No further details on denomination, dimensions, or date are provided in the source text.;0,284849286;0,259053648
0-آثارنا المنهوبة_25_p053_809895ce;Coin, metal. Old Yemeni coin with one face bearing a human face in relief with clear features, apparently wearing an earring. Dated to around the middle of the 4th century to the 3rd century BCE. Diameter 12 mm.;"Coin, silver. Helmeted head of Athena facing right with Arabian letter Γ on the cheek; reverse with owl standing right, head facing, AΘE, crescent moon in the upper left field, and Royal Qatabanian monogram in the lower right field.";Coin, silver. Obverse with helmeted head of Athena facing right, with Arabian letter Γ as a mark of value on the cheek. Reverse with owl standing right, head facing, AΘE, crescent moon in the upper left field, and Royal Qatabanian monogram composed of South Arabian letters h and l in the lower right field. The type is attributed to Arabia.;0,285014749;0,241778255
0-آثارنا المنهوبة_10_p063_7c650d5d;Bronze human statue in standing position, with the lower extremities scattered and the upper left extremities broken. The chest has a hollow cavity in the form of an inverted triangle, and the waist is encircled by a belt. Dated to the 1st century BC–1st century AD.;Statuette, bronze: South Arabian hollow-cast bronze statuette of a male rider, portrayed in a stylised manner, probably originally mounted on an animal, possibly a camel. The figure has a triangular opening on the chest and back, a belt around the waist, and short vertical grooves on the straight legs. Height 5 cm, excluding the stand.;Statuette, bronze: South Arabian hollow-cast bronze statuette of a male rider, rendered in a stylised form. The rider is shown with the right arm extended forward, held straight and stiff, with the hand in a semi-clenched fist. A triangular opening is present on both the chest and back, and a belt is wrapped around the waist, with short vertical grooves indicating clothing on the straight legs. The figure was likely mounted on an animal, possibly a camel, also modelled in bronze. The object measures 5 cm in height, excluding the stand. South Arabia is identified in the source as a region corresponding to parts of modern-day Yemen and extending into Oman, north to the Arabian oasis of Dedan, to Ethiopia, and as far as the East African coast into modern Tanzania.;0,285074115;0,303328574
0-آثارنا المنهوبة 30_p020_5b4e7eb9;Animal statue, bronze, mid to late 1000 B.C.E. Height: 24.2 cm.;Standing bull, copper alloy and shell, ca. mid- to late 1st millennium BCE. The bronze bull stands on a double-based plinth and has a strongly sculpted head with upright ears, horns curving up and slightly inward, heavy brows, and shell-inlaid eyes.;Standing bull, copper alloy and shell. This bronze bull stands on a double-based plinth and dates to ca. mid- to late 1st millennium BCE. The head is strongly sculpted, with upright ears set behind horns that curve upward and slightly inward. Heavy brows arch over the eyes, which are inlaid with shell. The tail hangs straight down to the hooves. The form is compared in the source text to standing bulls from southwestern Arabia sculpted in alabaster.;0,285414577;0,314121246
0-آثارنا المنهوبة_10_p065_20d411b4;"Human statue, marble stone, with clear features, standing on a base; both hands are extended forward and broken, and the lower limbs are set on a cubic-shaped base. The current condition of the piece is very good.";"Figure, alabaster. South Arabian standing male figure carved in one whole piece of alabaster, wearing a tunic and raised on an integral base, carved with an inscription; 42 cm high.";Figure, alabaster. South Arabian standing male figure carved in one whole piece of alabaster. The figure wears a tunic and is raised on an integral base. It is carved with an inscription. Height: 42 cm.;0,285498798;0,338091731
0-آثارنا المنهوبة_25_p054_975a31dd;Coin, metal. Old Yemeni coin with one face bearing an expression of a human face, with a clear glimpse, apparently wearing an earring. Dated to around the middle of the 4th century and the 3rd century BCE. Diameter: 12 mm.;"Coin, silver. Helmeted head of Athena facing right with an Arabian letter Γ as a mark of value on the cheek; reverse with AΘE, owl standing right with head facing, crescent moon in the upper left field, and a Royal Qatabanian monogram composed of South Arabian letters h and l in the lower right field.";Coin, silver. Obverse: helmeted head of Athena facing right, with an Arabian letter Γ used as a mark of value on the cheek. Reverse: AΘE, owl standing right with head facing, crescent moon in the upper left field, and a Royal Qatabanian monogram in the lower right field, composed of South Arabian letters h and l. The type is attributed to Arabia.;0,286192954;0,241542995
0-آثارنا المنهوبة_16_p012_54866ff3;"Statue, bronze, depicting a standing figure with one arm extended forward and the other extended to the side, mounted on a base; the body is covered by a rust layer that obscures details, including an unclear graft line. Dated to 4.2 BC. Height 11.5 cm.";Jewelry, art, and antiquities auction listing.;Auction listing for jewelry, art, antiquities, and other objects. No specific object, material, typology, dimensions, or period is provided in the source text.;0,286647558;0,269595265
0-آثارنا المنهوبة_25_p052_3bf323d0;Coin, metal. Old Yemeni coin with one face bearing an expression of a human face with clear features, apparently wearing an earring. Dated to around the middle of the 4th century to the 3rd century BCE. Diameter 12 mm.;"Coin, silver. Helmeted head of Athena right with Arabian letter Γ on the cheek; reverse with owl standing right, head facing, AΘE, crescent moon in upper left field, and Royal Qatabanian monogram composed of South Arabian letters h and l in lower right field. Arabia.";Coin, silver. Obverse shows the helmeted head of Athena facing right, with an Arabian letter Γ used as a mark of value on the cheek. Reverse depicts an owl standing right with head facing, accompanied by the inscription AΘE, a crescent moon in the upper left field, and a Royal Qatabanian monogram composed of South Arabian letters h and l in the lower right field. The object is attributed to Arabia.;0,287383676;0,24224323
0-آثارنا المنهوبة 30_p003_2e0f1399;Human statue, marble, first century B.C.E. Height 19 cm.;Head, alabaster. South Arabian male head with beard, circa 1st century B.C. The face has hollow eyes, formerly inlaid, incised eyebrows, a straight nose, short hair, and a collar beard.;Head, alabaster. South Arabian art, circa 1st century B.C. Male head with beard, probably intended for funerary or votive use, as symbolic representations of the deceased or the worshipper could take the form of stelae, statuettes, or masks. The sculpture has hollow eyes that were formerly inlaid with various materials, incised eyebrows, a straight nose, short hair, and a collar beard. The object is recorded as 19 cm high.;0,290425718;0,323979378
0-آثارنا المنهوبة_10_p003_2e6655ff;"Camel statue, marble, standing on a rectangular base, with a pointed sleeve, a neck curved upward to the highest point, and the head emphasized to the front; dated to the 1st–2nd century BCE.";Figurine, alabaster: a realistically carved South Arabian camel, depicted as a dromedary standing four-square with head erect.;Figurine, alabaster: a realistically carved South Arabian camel, identified as a dromedary, standing four-square with its head erect. The object is described as belonging to Ancient South Arabia, a geographical label for a region occupied by the kingdoms of Sabaʼ, Qatabān, Ma‘īn, Ḥaḍramawt, the Kingdom of Awsan, and the Himyarite Kingdom. The source notes that the territory of these kingdoms corresponds to parts of modern-day Yemen and Oman, extending north to the Arabian oasis of Dedan, to Ethiopia, and as far as the East African coast, including modern Tanzania. The text also states that animal depictions in this region had significance in religious rituals and as mythical creatures, as well as as incarnations or symbols of gods and goddesses.;0,291888535;0,279689908
