artifact_id,pdf_name,page_num,image_name,image_path,centroid_x,centroid_y
0-آثارنا المنهوبة_4_p011_1d3c0b89,0-آثارنا المنهوبة_4.pdf,11,0-آثارنا المنهوبة_4_p011_img003.png,,296.4,212.21
0-آثارنا المنهوبة_4_p011_cca5589b,0-آثارنا المنهوبة_4.pdf,11,0-آثارنا المنهوبة_4_p011_img004.png,,309.95,538.28
0-آثارنا المنهوبة_27_p001_ae3c3206,0-آثارنا المنهوبة_27.pdf,1,0-آثارنا المنهوبة_27_p001_img003.png,,287.94,210.3
0-آثارنا المنهوبة_27_p001_a372dbeb,0-آثارنا المنهوبة_27.pdf,1,0-آثارنا المنهوبة_27_p001_img003.png,,287.94,210.3
0-آثارنا المنهوبة_27_p002_4744b7df,0-آثارنا المنهوبة_27.pdf,2,0-آثارنا المنهوبة_27_p002_img003.png,,287.94,210.06
0-آثارنا المنهوبة_27_p002_e74b2fa9,0-آثارنا المنهوبة_27.pdf,2,0-آثارنا المنهوبة_27_p002_img004.png,,288.0,551.28
0-آثارنا المنهوبة_27_p003_e0970334,0-آثارنا المنهوبة_27.pdf,3,0-آثارنا المنهوبة_27_p003_img004.png,,287.88,551.22
0-آثارنا المنهوبة_27_p003_c30f35ac,0-آثارنا المنهوبة_27.pdf,3,0-آثارنا المنهوبة_27_p003_img004.png,,287.88,551.22
0-آثارنا المنهوبة_27_p005_51eafa0f,0-آثارنا المنهوبة_27.pdf,5,0-آثارنا المنهوبة_27_p005_img003.png,,287.94,210.12
0-آثارنا المنهوبة_27_p005_db54fdcc,0-آثارنا المنهوبة_27.pdf,5,0-آثارنا المنهوبة_27_p005_img004.png,,288.0,551.22
0-آثارنا المنهوبة_27_p006_37e55aac,0-آثارنا المنهوبة_27.pdf,6,0-آثارنا المنهوبة_27_p006_img003.png,,287.94,210.06
0-آثارنا المنهوبة_27_p006_e13f12d7,0-آثارنا المنهوبة_27.pdf,6,0-آثارنا المنهوبة_27_p006_img003.png,,287.94,210.06
0-آثارنا المنهوبة_27_p007_0be764a8,0-آثارنا المنهوبة_27.pdf,7,0-آثارنا المنهوبة_27_p007_img003.png,,287.94,210.12
0-آثارنا المنهوبة_27_p007_d7f0b86a,0-آثارنا المنهوبة_27.pdf,7,0-آثارنا المنهوبة_27_p007_img004.png,,287.94,551.22
0-آثارنا المنهوبة_27_p008_55ba901f,0-آثارنا المنهوبة_27.pdf,8,0-آثارنا المنهوبة_27_p008_img003.png,,287.94,210.12
0-آثارنا المنهوبة_27_p008_2b0404eb,0-آثارنا المنهوبة_27.pdf,8,0-آثارنا المنهوبة_27_p008_img004.png,,287.88,551.28
0-آثارنا المنهوبة_27_p009_e2d17687,0-آثارنا المنهوبة_27.pdf,9,0-آثارنا المنهوبة_27_p009_img004.png,,287.94,551.28
0-آثارنا المنهوبة_27_p009_a04541e3,0-آثارنا المنهوبة_27.pdf,9,0-آثارنا المنهوبة_27_p009_img004.png,,287.94,551.28
0-آثارنا المنهوبة_27_p010_4fcb47d1,0-آثارنا المنهوبة_27.pdf,10,0-آثارنا المنهوبة_27_p010_img004.png,,287.94,551.28
0-آثارنا المنهوبة_27_p011_10999c49,0-آثارنا المنهوبة_27.pdf,11,0-آثارنا المنهوبة_27_p011_img003.png,,287.94,210.06
0-آثارنا المنهوبة_27_p011_3c96aeb0,0-آثارنا المنهوبة_27.pdf,11,0-آثارنا المنهوبة_27_p011_img004.png,,287.94,551.22
0-آثارنا المنهوبة_27_p012_9307d3e7,0-آثارنا المنهوبة_27.pdf,12,0-آثارنا المنهوبة_27_p012_img003.png,,287.94,210.06
0-آثارنا المنهوبة_27_p012_064e60ba,0-آثارنا المنهوبة_27.pdf,12,0-آثارنا المنهوبة_27_p012_img004.png,,288.0,551.28
0-آثارنا المنهوبة_27_p013_5569687b,0-آثارنا المنهوبة_27.pdf,13,0-آثارنا المنهوبة_27_p013_img003.png,,287.94,210.06
0-آثارنا المنهوبة_27_p013_93d2983e,0-آثارنا المنهوبة_27.pdf,13,0-آثارنا المنهوبة_27_p013_img004.png,,287.94,551.28
0-آثارنا المنهوبة_27_p014_f6b0815e,0-آثارنا المنهوبة_27.pdf,14,0-آثارنا المنهوبة_27_p014_img003.png,,287.94,210.06
0-آثارنا المنهوبة_27_p014_77286d5c,0-آثارنا المنهوبة_27.pdf,14,0-آثارنا المنهوبة_27_p014_img004.png,,287.94,551.22
0-آثارنا المنهوبة_27_p015_c44722ed,0-آثارنا المنهوبة_27.pdf,15,0-آثارنا المنهوبة_27_p015_img003.png,,287.94,210.06
0-آثارنا المنهوبة_27_p015_71423dff,0-آثارنا المنهوبة_27.pdf,15,0-آثارنا المنهوبة_27_p015_img004.png,,287.94,551.28
0-آثارنا المنهوبة_27_p016_cd35f9bf,0-آثارنا المنهوبة_27.pdf,16,0-آثارنا المنهوبة_27_p016_img003.png,,287.94,210.06
0-آثارنا المنهوبة_27_p016_cdf3e3c1,0-آثارنا المنهوبة_27.pdf,16,0-آثارنا المنهوبة_27_p016_img004.png,,287.94,551.28
0-آثارنا المنهوبة_27_p017_6589c853,0-آثارنا المنهوبة_27.pdf,17,0-آثارنا المنهوبة_27_p017_img003.png,,287.94,210.12
0-آثارنا المنهوبة_27_p017_8d2c2bc8,0-آثارنا المنهوبة_27.pdf,17,0-آثارنا المنهوبة_27_p017_img004.png,,287.94,551.28
0-آثارنا المنهوبة_27_p018_4b75eb3f,0-آثارنا المنهوبة_27.pdf,18,0-آثارنا المنهوبة_27_p018_img003.png,,287.94,210.06
0-آثارنا المنهوبة_27_p018_17eab0ad,0-آثارنا المنهوبة_27.pdf,18,0-آثارنا المنهوبة_27_p018_img004.png,,287.88,551.22
0-آثارنا المنهوبة_27_p019_91eb6ef8,0-آثارنا المنهوبة_27.pdf,19,0-آثارنا المنهوبة_27_p019_img003.png,,287.94,210.06
0-آثارنا المنهوبة_27_p019_aeb35159,0-آثارنا المنهوبة_27.pdf,19,0-آثارنا المنهوبة_27_p019_img004.png,,288.0,551.22
0-آثارنا المنهوبة_27_p020_1d7e03ef,0-آثارنا المنهوبة_27.pdf,20,0-آثارنا المنهوبة_27_p020_img003.png,,287.88,210.06
0-آثارنا المنهوبة_27_p020_f496e530,0-آثارنا المنهوبة_27.pdf,20,0-آثارنا المنهوبة_27_p020_img004.png,,287.94,551.28
0-آثارنا المنهوبة_27_p021_27fbc509,0-آثارنا المنهوبة_27.pdf,21,0-آثارنا المنهوبة_27_p021_img003.png,,288.0,210.06
0-آثارنا المنهوبة_27_p021_8f9b970c,0-آثارنا المنهوبة_27.pdf,21,0-آثارنا المنهوبة_27_p021_img004.png,,287.94,551.28
0-آثارنا المنهوبة_27_p022_77352742,0-آثارنا المنهوبة_27.pdf,22,0-آثارنا المنهوبة_27_p022_img003.png,,287.94,210.06
0-آثارنا المنهوبة_27_p022_77c4c0c3,0-آثارنا المنهوبة_27.pdf,22,0-آثارنا المنهوبة_27_p022_img004.png,,287.88,551.22
0-آثارنا المنهوبة_27_p023_f3c1d9ac,0-آثارنا المنهوبة_27.pdf,23,0-آثارنا المنهوبة_27_p023_img003.png,,288.0,210.06
0-آثارنا المنهوبة_27_p023_8acec1fa,0-آثارنا المنهوبة_27.pdf,23,0-آثارنا المنهوبة_27_p023_img004.png,,287.94,551.22
0-آثارنا المنهوبة 30_p002_4065828c,0-آثارنا المنهوبة 30.pdf,2,0-آثارنا المنهوبة 30_p002_img002.png,,290.69,295.75
0-آثارنا المنهوبة 30_p003_2e0f1399,0-آثارنا المنهوبة 30.pdf,3,0-آثارنا المنهوبة 30_p003_img002.png,,290.66,292.78
0-آثارنا المنهوبة 30_p004_e96b4190,0-آثارنا المنهوبة 30.pdf,4,0-آثارنا المنهوبة 30_p004_img002.png,,290.62,292.72
0-آثارنا المنهوبة 30_p005_10baea5a,0-آثارنا المنهوبة 30.pdf,5,0-آثارنا المنهوبة 30_p005_img002.png,,290.66,292.77
0-آثارنا المنهوبة 30_p006_6686f187,0-آثارنا المنهوبة 30.pdf,6,0-آثارنا المنهوبة 30_p006_img002.png,,290.56,292.75
0-آثارنا المنهوبة 30_p007_f4603e0c,0-آثارنا المنهوبة 30.pdf,7,0-آثارنا المنهوبة 30_p007_img002.png,,290.59,292.79
0-آثارنا المنهوبة 30_p008_6098ac5e,0-آثارنا المنهوبة 30.pdf,8,0-آثارنا المنهوبة 30_p008_img002.png,,290.72,292.72
0-آثارنا المنهوبة 30_p009_8f0c48a1,0-آثارنا المنهوبة 30.pdf,9,0-آثارنا المنهوبة 30_p009_img002.png,,290.55,292.87
0-آثارنا المنهوبة 30_p010_82b6e20a,0-آثارنا المنهوبة 30.pdf,10,0-آثارنا المنهوبة 30_p010_img003.png,,290.66,292.83
0-آثارنا المنهوبة 30_p011_2fc817ec,0-آثارنا المنهوبة 30.pdf,11,0-آثارنا المنهوبة 30_p011_img003.png,,290.71,292.83
0-آثارنا المنهوبة 30_p012_4aa6b43c,0-آثارنا المنهوبة 30.pdf,12,0-آثارنا المنهوبة 30_p012_img003.png,,290.66,292.77
0-آثارنا المنهوبة 30_p013_d3799f39,0-آثارنا المنهوبة 30.pdf,13,0-آثارنا المنهوبة 30_p013_img003.png,,290.63,292.79
0-آثارنا المنهوبة 30_p014_9bc22dd3,0-آثارنا المنهوبة 30.pdf,14,0-آثارنا المنهوبة 30_p014_img003.png,,290.71,292.84
0-آثارنا المنهوبة 30_p015_0355db58,0-آثارنا المنهوبة 30.pdf,15,0-آثارنا المنهوبة 30_p015_img003.png,,290.67,292.86
0-آثارنا المنهوبة 30_p016_52fdfd6f,0-آثارنا المنهوبة 30.pdf,16,0-آثارنا المنهوبة 30_p016_img003.png,,290.63,292.87
0-آثارنا المنهوبة 30_p017_6c61750c,0-آثارنا المنهوبة 30.pdf,17,0-آثارنا المنهوبة 30_p017_img003.png,,290.6,292.89
0-آثارنا المنهوبة 30_p018_880a3521,0-آثارنا المنهوبة 30.pdf,18,0-آثارنا المنهوبة 30_p018_img003.png,,290.6,292.87
0-آثارنا المنهوبة 30_p019_bfd02ae9,0-آثارنا المنهوبة 30.pdf,19,0-آثارنا المنهوبة 30_p019_img003.png,,290.74,292.72
0-آثارنا المنهوبة 30_p020_5b4e7eb9,0-آثارنا المنهوبة 30.pdf,20,0-آثارنا المنهوبة 30_p020_img001.png,,290.73,292.84
0-آثارنا المنهوبة 30_p021_65971c7e,0-آثارنا المنهوبة 30.pdf,21,0-آثارنا المنهوبة 30_p021_img001.png,,290.64,292.84
0-آثارنا المنهوبة 30_p022_151bed79,0-آثارنا المنهوبة 30.pdf,22,0-آثارنا المنهوبة 30_p022_img001.png,,290.65,292.84
0-آثارنا المنهوبة 30_p023_ed1e9a07,0-آثارنا المنهوبة 30.pdf,23,0-آثارنا المنهوبة 30_p023_img001.png,,290.64,292.83
0-آثارنا المنهوبة 30_p024_e5663af0,0-آثارنا المنهوبة 30.pdf,24,0-آثارنا المنهوبة 30_p024_img001.png,,290.67,292.72
0-آثارنا المنهوبة 30_p025_442127da,0-آثارنا المنهوبة 30.pdf,25,0-آثارنا المنهوبة 30_p025_img001.png,,290.66,292.78
0-آثارنا المنهوبة 30_p026_bffdbce6,0-آثارنا المنهوبة 30.pdf,26,0-آثارنا المنهوبة 30_p026_img001.png,,290.69,292.8
0-آثارنا المنهوبة 30_p027_144a55e3,0-آثارنا المنهوبة 30.pdf,27,0-آثارنا المنهوبة 30_p027_img002.png,,290.58,292.72
0-آثارنا المنهوبة_8_p001_f26b683a,0-آثارنا المنهوبة_8.pdf,1,0-آثارنا المنهوبة_8_p001_img006.png,,188.19,282.34
0-آثارنا المنهوبة_8_p001_c66e5369,0-آثارنا المنهوبة_8.pdf,1,0-آثارنا المنهوبة_8_p001_img007.png,,162.44,602.04
0-آثارنا المنهوبة_8_p002_d50419cd,0-آثارنا المنهوبة_8.pdf,2,0-آثارنا المنهوبة_8_p002_img006.png,,170.7,287.33
0-آثارنا المنهوبة_8_p002_21b4a2f4,0-آثارنا المنهوبة_8.pdf,2,0-آثارنا المنهوبة_8_p002_img007.png,,163.16,579.99
0-آثارنا المنهوبة_8_p003_ab91b3f9,0-آثارنا المنهوبة_8.pdf,3,0-آثارنا المنهوبة_8_p003_img006.png,,164.46,271.38
0-آثارنا المنهوبة_8_p003_b920758d,0-آثارنا المنهوبة_8.pdf,3,0-آثارنا المنهوبة_8_p003_img007.png,,168.36,550.97
0-آثارنا المنهوبة_8_p004_a5213781,0-آثارنا المنهوبة_8.pdf,4,0-آثارنا المنهوبة_8_p004_img006.png,,155.13,292.87
0-آثارنا المنهوبة_8_p004_22f2ebb8,0-آثارنا المنهوبة_8.pdf,4,0-آثارنا المنهوبة_8_p004_img007.png,,157.75,564.45
0-آثارنا المنهوبة_8_p005_595f2a14,0-آثارنا المنهوبة_8.pdf,5,0-آثارنا المنهوبة_8_p005_img006.png,,173.39,587.61
0-آثارنا المنهوبة_8_p005_af87fa57,0-آثارنا المنهوبة_8.pdf,5,0-آثارنا المنهوبة_8_p005_img007.png,,177.32,308.53
0-آثارنا المنهوبة_8_p006_4489d350,0-آثارنا المنهوبة_8.pdf,6,0-آثارنا المنهوبة_8_p006_img006.png,,141.03,262.54
0-آثارنا المنهوبة_8_p006_5da4b07c,0-آثارنا المنهوبة_8.pdf,6,0-آثارنا المنهوبة_8_p006_img007.png,,146.67,541.92
0-آثارنا المنهوبة_8_p006_5da4b07c,0-آثارنا المنهوبة_8.pdf,6,0-آثارنا المنهوبة_8_p006_img008.png,,145.16,656.81
0-آثارنا المنهوبة_8_p007_d7a4f994,0-آثارنا المنهوبة_8.pdf,7,0-آثارنا المنهوبة_8_p007_img006.png,,145.86,307.91
0-آثارنا المنهوبة_8_p007_ebb4f66a,0-آثارنا المنهوبة_8.pdf,7,0-آثارنا المنهوبة_8_p007_img007.png,,141.09,633.01
0-آثارنا المنهوبة_8_p008_cb3b3ec1,0-آثارنا المنهوبة_8.pdf,8,0-آثارنا المنهوبة_8_p008_img006.png,,169.68,326.33
0-آثارنا المنهوبة_8_p008_47b84634,0-آثارنا المنهوبة_8.pdf,8,0-آثارنا المنهوبة_8_p008_img007.png,,163.44,595.0
0-آثارنا المنهوبة_8_p009_e85e45d3,0-آثارنا المنهوبة_8.pdf,9,0-آثارنا المنهوبة_8_p009_img006.png,,158.93,590.03
0-آثارنا المنهوبة_8_p009_9773bdb5,0-آثارنا المنهوبة_8.pdf,9,0-آثارنا المنهوبة_8_p009_img007.png,,172.1,285.9
0-آثارنا المنهوبة_8_p010_47ec90dd,0-آثارنا المنهوبة_8.pdf,10,0-آثارنا المنهوبة_8_p010_img006.png,,166.78,276.45
0-آثارنا المنهوبة_8_p010_15f753a9,0-آثارنا المنهوبة_8.pdf,10,0-آثارنا المنهوبة_8_p010_img007.png,,171.93,585.2
0-آثارنا المنهوبة_8_p011_63c33d25,0-آثارنا المنهوبة_8.pdf,11,0-آثارنا المنهوبة_8_p011_img006.png,,148.97,333.57
0-آثارنا المنهوبة_8_p011_5dd9ad01,0-آثارنا المنهوبة_8.pdf,11,0-آثارنا المنهوبة_8_p011_img007.png,,152.12,597.88
0-آثارنا المنهوبة_8_p012_6348a919,0-آثارنا المنهوبة_8.pdf,12,0-آثارنا المنهوبة_8_p012_img006.png,,139.86,295.15
0-آثارنا المنهوبة_8_p012_32815a90,0-آثارنا المنهوبة_8.pdf,12,0-آثارنا المنهوبة_8_p012_img007.png,,144.01,625.83
0-آثارنا المنهوبة_8_p013_ea5861da,0-آثارنا المنهوبة_8.pdf,13,0-آثارنا المنهوبة_8_p013_img006.png,,170.12,251.27
0-آثارنا المنهوبة_8_p013_239ba7f4,0-آثارنا المنهوبة_8.pdf,13,0-آثارنا المنهوبة_8_p013_img007.png,,158.66,566.58
0-آثارنا المنهوبة_8_p014_b5f5edbd,0-آثارنا المنهوبة_8.pdf,14,0-آثارنا المنهوبة_8_p014_img007.png,,452.73,300.8
0-آثارنا المنهوبة_8_p014_b5f5edbd,0-آثارنا المنهوبة_8.pdf,14,0-آثارنا المنهوبة_8_p014_img008.png,,178.8,293.01
0-آثارنا المنهوبة_8_p014_b5f5edbd,0-آثارنا المنهوبة_8.pdf,14,0-آثارنا المنهوبة_8_p014_img009.png,,445.66,547.07
0-آثارنا المنهوبة_8_p014_b5f5edbd,0-آثارنا المنهوبة_8.pdf,14,0-آثارنا المنهوبة_8_p014_img010.png,,162.64,545.4
0-آثارنا المنهوبة_8_p016_e00868fe,0-آثارنا المنهوبة_8.pdf,16,0-آثارنا المنهوبة_8_p016_img006.png,,453.32,304.4
0-آثارنا المنهوبة_8_p016_e00868fe,0-آثارنا المنهوبة_8.pdf,16,0-آثارنا المنهوبة_8_p016_img007.png,,175.11,315.14
0-آثارنا المنهوبة_8_p016_e00868fe,0-آثارنا المنهوبة_8.pdf,16,0-آثارنا المنهوبة_8_p016_img008.png,,454.21,568.74
0-آثارنا المنهوبة_8_p016_e00868fe,0-آثارنا المنهوبة_8.pdf,16,0-آثارنا المنهوبة_8_p016_img009.png,,176.76,589.5
0-آثارنا المنهوبة_8_p017_3ff6c135,0-آثارنا المنهوبة_8.pdf,17,0-آثارنا المنهوبة_8_p017_img007.png,,462.63,331.4
0-آثارنا المنهوبة_8_p017_3ff6c135,0-آثارنا المنهوبة_8.pdf,17,0-آثارنا المنهوبة_8_p017_img008.png,,134.85,326.65
0-آثارنا المنهوبة_8_p017_3ff6c135,0-آثارنا المنهوبة_8.pdf,17,0-آثارنا المنهوبة_8_p017_img009.png,,462.5,561.77
0-آثارنا المنهوبة_8_p017_3ff6c135,0-آثارنا المنهوبة_8.pdf,17,0-آثارنا المنهوبة_8_p017_img010.png,,155.22,575.97
0-آثارنا المنهوبة_22_p001_893a67b8,0-آثارنا المنهوبة_22.pdf,1,0-آثارنا المنهوبة_22_p001_img005.png,,326.1,321.71
0-آثارنا المنهوبة_22_p002_bfc37e54,0-آثارنا المنهوبة_22.pdf,2,0-آثارنا المنهوبة_22_p002_img005.png,,286.64,250.67
0-آثارنا المنهوبة_22_p003_bb284de5,0-آثارنا المنهوبة_22.pdf,3,0-آثارنا المنهوبة_22_p003_img005.png,,324.08,277.45
0-آثارنا المنهوبة_22_p004_4c5b844c,0-آثارنا المنهوبة_22.pdf,4,0-آثارنا المنهوبة_22_p004_img005.png,,327.47,261.25
0-آثارنا المنهوبة_22_p005_668e82c7,0-آثارنا المنهوبة_22.pdf,5,0-آثارنا المنهوبة_22_p005_img005.png,,328.04,302.25
0-آثارنا المنهوبة_22_p006_b71734c4,0-آثارنا المنهوبة_22.pdf,6,0-آثارنا المنهوبة_22_p006_img005.png,,325.9,277.6
0-آثارنا المنهوبة_22_p007_0d42f868,0-آثارنا المنهوبة_22.pdf,7,0-آثارنا المنهوبة_22_p007_img005.png,,319.0,288.54
0-آثارنا المنهوبة_22_p008_e6f7e902,0-آثارنا المنهوبة_22.pdf,8,0-آثارنا المنهوبة_22_p008_img005.png,,333.33,267.54
0-آثارنا المنهوبة_22_p009_ab2ed43b,0-آثارنا المنهوبة_22.pdf,9,0-آثارنا المنهوبة_22_p009_img005.png,,327.74,234.09
0-آثارنا المنهوبة_22_p010_7fb500f3,0-آثارنا المنهوبة_22.pdf,10,0-آثارنا المنهوبة_22_p010_img005.png,,339.4,227.55
0-آثارنا المنهوبة_22_p011_683adcce,0-آثارنا المنهوبة_22.pdf,11,0-آثارنا المنهوبة_22_p011_img005.png,,327.89,240.8
0-آثارنا المنهوبة_22_p012_ec9c65d5,0-آثارنا المنهوبة_22.pdf,12,0-آثارنا المنهوبة_22_p012_img005.png,,328.02,249.55
0-آثارنا المنهوبة_22_p013_72b94c40,0-آثارنا المنهوبة_22.pdf,13,0-آثارنا المنهوبة_22_p013_img005.png,,326.43,287.81
0-آثارنا المنهوبة_22_p014_f8a5f56a,0-آثارنا المنهوبة_22.pdf,14,0-آثارنا المنهوبة_22_p014_img005.png,,327.82,239.58
0-آثارنا المنهوبة_22_p015_88c123d1,0-آثارنا المنهوبة_22.pdf,15,0-آثارنا المنهوبة_22_p015_img005.png,,333.98,255.57
0-آثارنا المنهوبة_22_p016_cc4b6a73,0-آثارنا المنهوبة_22.pdf,16,0-آثارنا المنهوبة_22_p016_img005.png,,351.58,266.96
0-آثارنا المنهوبة_22_p017_6abd9361,0-آثارنا المنهوبة_22.pdf,17,0-آثارنا المنهوبة_22_p017_img005.png,,337.38,332.09
0-آثارنا المنهوبة_22_p018_439e9ea8,0-آثارنا المنهوبة_22.pdf,18,0-آثارنا المنهوبة_22_p018_img005.png,,400.68,311.91
0-آثارنا المنهوبة_22_p019_3b93fef1,0-آثارنا المنهوبة_22.pdf,19,0-آثارنا المنهوبة_22_p019_img005.png,,334.55,283.15
0-آثارنا المنهوبة_22_p020_d68dbfc2,0-آثارنا المنهوبة_22.pdf,20,0-آثارنا المنهوبة_22_p020_img005.png,,318.02,275.55
0-آثارنا المنهوبة_22_p021_05077278,0-آثارنا المنهوبة_22.pdf,21,0-آثارنا المنهوبة_22_p021_img005.png,,330.72,271.1
0-آثارنا المنهوبة_22_p022_e2eb1dc8,0-آثارنا المنهوبة_22.pdf,22,0-آثارنا المنهوبة_22_p022_img005.png,,343.15,285.27
0-آثارنا المنهوبة_22_p023_23c77c9b,0-آثارنا المنهوبة_22.pdf,23,0-آثارنا المنهوبة_22_p023_img005.png,,335.18,267.65
0-آثارنا المنهوبة_22_p024_df087257,0-آثارنا المنهوبة_22.pdf,24,0-آثارنا المنهوبة_22_p024_img005.png,,335.76,287.44
0-آثارنا المنهوبة_22_p025_08380c5d,0-آثارنا المنهوبة_22.pdf,25,0-آثارنا المنهوبة_22_p025_img005.png,,327.68,264.46
0-آثارنا المنهوبة_22_p026_13970e3d,0-آثارنا المنهوبة_22.pdf,26,0-آثارنا المنهوبة_22_p026_img005.png,,319.2,310.61
0-آثارنا المنهوبة_22_p027_759f710f,0-آثارنا المنهوبة_22.pdf,27,0-آثارنا المنهوبة_22_p027_img005.png,,327.7,279.41
0-آثارنا المنهوبة_22_p028_66b11011,0-آثارنا المنهوبة_22.pdf,28,0-آثارنا المنهوبة_22_p028_img005.png,,430.17,251.05
0-آثارنا المنهوبة_22_p028_66b11011,0-آثارنا المنهوبة_22.pdf,28,0-آثارنا المنهوبة_22_p028_img006.png,,208.1,247.9
0-آثارنا المنهوبة_22_p029_ff538274,0-آثارنا المنهوبة_22.pdf,29,0-آثارنا المنهوبة_22_p029_img005.png,,340.9,260.64
0-آثارنا المنهوبة_22_p030_cb31daf3,0-آثارنا المنهوبة_22.pdf,30,0-آثارنا المنهوبة_22_p030_img005.png,,328.93,281.05
0-آثارنا المنهوبة_22_p031_22acfcad,0-آثارنا المنهوبة_22.pdf,31,0-آثارنا المنهوبة_22_p031_img005.png,,341.88,303.96
29-آثارنا المنهوبة_29_p003_7f5011d0,29-آثارنا المنهوبة_29.pdf,3,29-آثارنا المنهوبة_29_p003_img002.png,,290.62,295.58
29-آثارنا المنهوبة_29_p004_f3bf4a40,29-آثارنا المنهوبة_29.pdf,4,29-آثارنا المنهوبة_29_p004_img002.png,,290.69,292.92
29-آثارنا المنهوبة_29_p005_171b8706,29-آثارنا المنهوبة_29.pdf,5,29-آثارنا المنهوبة_29_p005_img002.png,,290.71,292.85
29-آثارنا المنهوبة_29_p006_2e10c7f8,29-آثارنا المنهوبة_29.pdf,6,29-آثارنا المنهوبة_29_p006_img002.png,,290.59,292.92
29-آثارنا المنهوبة_29_p007_7e7caaac,29-آثارنا المنهوبة_29.pdf,7,29-آثارنا المنهوبة_29_p007_img002.png,,290.67,292.83
29-آثارنا المنهوبة_29_p008_6b7b1d5f,29-آثارنا المنهوبة_29.pdf,8,29-آثارنا المنهوبة_29_p008_img004.png,,290.64,292.86
29-آثارنا المنهوبة_29_p009_7271241b,29-آثارنا المنهوبة_29.pdf,9,29-آثارنا المنهوبة_29_p009_img004.png,,290.65,292.81
29-آثارنا المنهوبة_29_p010_5be255e9,29-آثارنا المنهوبة_29.pdf,10,29-آثارنا المنهوبة_29_p010_img002.png,,290.75,292.78
29-آثارنا المنهوبة_29_p012_3be85bfa,29-آثارنا المنهوبة_29.pdf,12,29-آثارنا المنهوبة_29_p012_img002.png,,290.72,292.88
29-آثارنا المنهوبة_29_p013_e21403b0,29-آثارنا المنهوبة_29.pdf,13,29-آثارنا المنهوبة_29_p013_img002.png,,290.6,292.78
29-آثارنا المنهوبة_29_p014_03a46bae,29-آثارنا المنهوبة_29.pdf,14,29-آثارنا المنهوبة_29_p014_img002.png,,290.65,292.97
29-آثارنا المنهوبة_29_p015_8511d000,29-آثارنا المنهوبة_29.pdf,15,29-آثارنا المنهوبة_29_p015_img003.png,,290.68,292.78
29-آثارنا المنهوبة_29_p016_af3517aa,29-آثارنا المنهوبة_29.pdf,16,29-آثارنا المنهوبة_29_p016_img003.png,,290.67,292.83
29-آثارنا المنهوبة_29_p017_5070c34b,29-آثارنا المنهوبة_29.pdf,17,29-آثارنا المنهوبة_29_p017_img003.png,,290.61,292.9
29-آثارنا المنهوبة_29_p018_bc655a8e,29-آثارنا المنهوبة_29.pdf,18,29-آثارنا المنهوبة_29_p018_img003.png,,290.75,292.92
29-آثارنا المنهوبة_29_p019_5186eca2,29-آثارنا المنهوبة_29.pdf,19,29-آثارنا المنهوبة_29_p019_img003.png,,290.59,292.88
29-آثارنا المنهوبة_29_p021_11b31839,29-آثارنا المنهوبة_29.pdf,21,29-آثارنا المنهوبة_29_p021_img003.png,,290.73,292.9
29-آثارنا المنهوبة_29_p022_5128b977,29-آثارنا المنهوبة_29.pdf,22,29-آثارنا المنهوبة_29_p022_img003.png,,290.63,292.83
29-آثارنا المنهوبة_29_p023_417226e7,29-آثارنا المنهوبة_29.pdf,23,29-آثارنا المنهوبة_29_p023_img003.png,,290.58,292.85
29-آثارنا المنهوبة_29_p024_96923150,29-آثارنا المنهوبة_29.pdf,24,29-آثارنا المنهوبة_29_p024_img003.png,,290.58,292.83
29-آثارنا المنهوبة_29_p025_1c7b209e,29-آثارنا المنهوبة_29.pdf,25,29-آثارنا المنهوبة_29_p025_img003.png,,290.71,292.92
29-آثارنا المنهوبة_29_p026_d4272109,29-آثارنا المنهوبة_29.pdf,26,29-آثارنا المنهوبة_29_p026_img003.png,,290.67,292.76
29-آثارنا المنهوبة_29_p027_acade4bb,29-آثارنا المنهوبة_29.pdf,27,29-آثارنا المنهوبة_29_p027_img003.png,,290.61,292.82
29-آثارنا المنهوبة_29_p028_97e3f1dd,29-آثارنا المنهوبة_29.pdf,28,29-آثارنا المنهوبة_29_p028_img001.png,,290.6,292.81
29-آثارنا المنهوبة_29_p029_83c37754,29-آثارنا المنهوبة_29.pdf,29,29-آثارنا المنهوبة_29_p029_img001.png,,290.59,292.94
29-آثارنا المنهوبة_29_p030_a7089222,29-آثارنا المنهوبة_29.pdf,30,29-آثارنا المنهوبة_29_p030_img001.png,,290.63,292.91
29-آثارنا المنهوبة_29_p031_32325489,29-آثارنا المنهوبة_29.pdf,31,29-آثارنا المنهوبة_29_p031_img001.png,,290.74,292.81
29-آثارنا المنهوبة_29_p032_175179e5,29-آثارنا المنهوبة_29.pdf,32,29-آثارنا المنهوبة_29_p032_img001.png,,290.74,292.83
29-آثارنا المنهوبة_29_p033_13ec0b2f,29-آثارنا المنهوبة_29.pdf,33,29-آثارنا المنهوبة_29_p033_img001.png,,290.65,292.81
29-آثارنا المنهوبة_29_p034_ba3c4f1a,29-آثارنا المنهوبة_29.pdf,34,29-آثارنا المنهوبة_29_p034_img001.png,,290.63,292.92
29-آثارنا المنهوبة_29_p035_528240af,29-آثارنا المنهوبة_29.pdf,35,29-آثارنا المنهوبة_29_p035_img001.png,,290.73,292.86
