artifact_id;pdf_name;page_num;link;text_for_matching;text_for_matching_web;price;currency;wb_txt_shrt;wb_txt_lg;pdf_upgrd_description;type;detail;material;iconography;period_general;period_precise
0-25_p049_2f28b0e7;0-25.pdf;49;https://www.lot-art.com/auction-lots/South-Arabia-Saba-AR-Unit/3014-south_arabia-08.3.25-timeline;9 . 4.93 15 LOT - ART An old Yemeni coin. An old Yemeni coin, on one face, is an expression of the owl bird, on the other, it seems to contain an expression of a human face. Metal. About the third century before the miles. Weight 4.93 g, 15 mm;Head of Athena to right, wearing crested Attic helmet decorated with three olive leaves and palmette, and disc earring;;;Head, material not specified, of Athena facing right, wearing a crested Attic helmet decorated with three olive leaves and a palmette, and a disc earring.;Head, material not specified, of Athena facing right. The goddess wears a crested Attic helmet decorated with three olive leaves and a palmette, and a disc earring. No further technical, dimensional, or chronological information is provided in the source text.;Coin, metal, old Yemeni coin with an owl bird depicted on one face and what appears to be a human face on the other dated to about the third century BCE. Weight 4.93 g, diameter 15 mm.;currency;coin;unknown;human owl;Late Antiquity;unknown
0-25_p050_ee11b378;0-25.pdf;50;https://www.lot-art.com/auction-lots/South-Arabia-Himyar-AR-Unit/2970-south_arabia-07.9.24-timeline;0 . 1.88 11 LOT - ART An old Yemeni coin. An old Yemeni coin, like its faces, is the expression of a human face, one of which appears bearded and the other with a beard. Metal. About the second century and the first before the miles. 1.88 grams, 11 mm LOT - ART;Beardless male head to right / Bearded male head to right, Royal Qatanian monogram behind, South Arabian monogram below. LOT 2970 South Arabia, Himyar AR Unit. From an old UK collection;;;Coin, silver AR unit, South Arabia, Himyar. Beardless male head to right / bearded male head to right, with Royal Qatanian monogram behind and South Arabian monogram below.;Coin, silver AR unit, from South Arabia, Himyar. The obverse shows a beardless male head to right, and the reverse shows a bearded male head to right. A Royal Qatanian monogram appears behind the heads, with a South Arabian monogram below. The source text gives no dimensions or date beyond the regional and cultural attribution.;Coin, metal. Old Yemeni coin with human face motifs on both sides, one face bearded and the other also bearded. Dated to the second century and the first century BCE. Weight 1.88 g diameter 11 mm.;currency;coin;unknown;human;Late Antiquity;unknown
0-25_p051_3acdaa81;0-25.pdf;51;https://www.lot-art.com/auction-lots/Ancients-ARABIA-SOUTHERN-Qataban-Unknown-Rulers-350-300-BC-AR-hemidrachm-11mm-198-gm-8h-NGC-Choice-AU-55-35-graffito/64095-ancient_arabia-25.1.23-heritage;1 . 11 1.98 LOT - ART An old Yemeni coin. An old Yemeni coin, one of whose faces is an expression of a human face with a clear glimpse, apparently wearing an earring. Metal. Around the middle of the 4th century and the 3rd century before the Miles. 11 mm, 1.98 grams;Helmeted head of Athena right, Arabian letter Γ (mark of value) on cheek / AΘE, owl standing right, head facing, crescent moon in upper left field, Royal Qatabanian monogram, composed of South Arabian letters h and l in lower right field. LOT 64095 Ancients: , ARABIA, SOUTHERN. Incredibly sharp and attractive for the type.;;;Coin, silver. Helmeted head of Athena facing right, with Arabian letter Γ as a mark of value on the cheek reverse with owl standing right, head facing, crescent moon in the upper left field, and a Royal Qatabanian monogram composed of South Arabian letters h and l in the lower right field.;Coin, silver. Obverse shows the helmeted head of Athena facing right, with the Arabian letter Γ on the cheek as a mark of value. Reverse bears the inscription AΘE and depicts an owl standing right with head facing, accompanied by a crescent moon in the upper left field and a Royal Qatabanian monogram in the lower right field, composed of South Arabian letters h and l. The type is attributed to Southern Arabia.;Coin, metal, an old Yemeni coin with one face bearing a human face in relief, apparently wearing an earring. Dated to around the middle of the 4th century to the 3rd century BCE. Dimensions: 11 mm weight: 1.98 g.;currency;coin;unknown;human;Late Antiquity;4th century
0-25_p052_3bf323d0;0-25.pdf;52;https://www.lot-art.com/auction-lots/Ancients-ARABIA-Qataban-Unknown-Rulers-ca-350-300-BC-AR-hemidrachm-12mm-9h-NGC-Choice-VF-die-shift/22104-ancient_arabia-17.11.24-heritage;2 . 12 LOT - ART An old Yemeni coin. An old Yemeni coin, one of whose faces is an expression of a human face with clear glimpses, seems to be wearing an earring. Metal. Around the middle of the 4th century and the 3rd century before the Miles. 12 mm LOT - ART;Helmeted head of Athena right, Arabian letter Γ (mark of value) on cheek / AΘE, owl standing right, head facing, crescent moon in upper left field, Royal Qatabanian monogram, composed of South Arabian letters h and l in lower right field. LOT 22104 Ancients: , ARABIA.;;;Coin, silver. Helmeted head of Athena right with Arabian letter Γ on the cheek reverse with owl standing right, head facing, AΘE, crescent moon in upper left field, and Royal Qatabanian monogram composed of South Arabian letters h and l in lower right field. Arabia.;Coin, silver. Obverse shows the helmeted head of Athena facing right, with an Arabian letter Γ used as a mark of value on the cheek. Reverse depicts an owl standing right with head facing, accompanied by the inscription AΘE, a crescent moon in the upper left field, and a Royal Qatabanian monogram composed of South Arabian letters h and l in the lower right field. The object is attributed to Arabia.;Coin, metal. Old Yemeni coin with one face bearing an expression of a human face with clear features, apparently wearing an earring. Dated to around the middle of the 4th century to the 3rd century BCE. Diameter 12 mm.;currency;coin;unknown;human;Late Antiquity;4th century
0-25_p053_809895ce;0-25.pdf;53;https://www.lot-art.com/auction-lots/Ancients-ARABIA-Qataban-Unknown-Rulers-ca-350-300-BC-AR-hemidrachm-12mm-8h-NGC-VF-scratches/22105-ancient_arabia-17.11.24-heritage;3 . 12 LOT - ART Currency An old Yemeni coin, one of whose faces is an expression of a human face with clear glimpses, seems to be wearing an earring. Metal. Around the middle of the 4th century and the 3rd century before the Miles. 12 mm LOT - ART;Helmeted head of Athena right, Arabian letter Γ (mark of value) on cheek / AΘE, owl standing right, head facing, crescent moon in upper left field, Royal Qatabanian monogram, composed of South Arabian letters h and l in lower right field. LOT 22105 Ancients: , ARABIA.;;;Coin, silver. Helmeted head of Athena facing right with Arabian letter Γ on the cheek reverse with owl standing right, head facing, AΘE, crescent moon in the upper left field, and Royal Qatabanian monogram in the lower right field.;Coin, silver. Obverse with helmeted head of Athena facing right, with Arabian letter Γ as a mark of value on the cheek. Reverse with owl standing right, head facing, AΘE, crescent moon in the upper left field, and Royal Qatabanian monogram composed of South Arabian letters h and l in the lower right field. The type is attributed to Arabia.;Coin, metal. Old Yemeni coin with one face bearing a human face in relief with clear features, apparently wearing an earring. Dated to around the middle of the 4th century to the 3rd century BCE. Diameter 12 mm.;currency;coin;unknown;human;Late Antiquity;4th century
0-25_p054_975a31dd;0-25.pdf;54;https://www.lot-art.com/auction-lots/Ancients-ARABIA-Qataban-Unknown-Rulers-ca-350-300-BC-AR-hemidrachm-12mm-9h-NGC-Choice-VF/22103-ancient_arabia-17.11.24-heritage;4 . 12 LOT - ART An old Yemeni coin. An old Yemeni coin, one of whose faces is an expression of a human face with a clear glimpse, apparently wearing an earring. Metal. Around the middle of the 4th century and the 3rd century before the Miles. 12 mm LOT - ART;Helmeted head of Athena right, Arabian letter Γ (mark of value) on cheek / AΘE, owl standing right, head facing, crescent moon in upper left field, Royal Qatabanian monogram, composed of South Arabian letters h and l in lower right field. LOT 22103 Ancients: , ARABIA.;;;Coin, silver. Helmeted head of Athena facing right with an Arabian letter Γ as a mark of value on the cheek reverse with AΘE, owl standing right with head facing, crescent moon in the upper left field, and a Royal Qatabanian monogram composed of South Arabian letters h and l in the lower right field.;Coin, silver. Obverse: helmeted head of Athena facing right, with an Arabian letter Γ used as a mark of value on the cheek. Reverse: AΘE, owl standing right with head facing, crescent moon in the upper left field, and a Royal Qatabanian monogram in the lower right field, composed of South Arabian letters h and l. The type is attributed to Arabia.;Coin, metal. Old Yemeni coin with one face bearing an expression of a human face, with a clear glimpse, apparently wearing an earring. Dated to around the middle of the 4th century and the 3rd century BCE. Diameter: 12 mm.;currency;coin;unknown;human;Late Antiquity;4th century
0-25_p055_7d7995f7;0-25.pdf;55;https://www.lot-art.com/auction-lots/Sabaean-Bronze-Panel-with-Ancient-Yemeni-Writing/90-sabaean_bronze-06.2.19-artemi;5 : 1- / 2- / 3- / 4- [ ] / 5- / 6- / 7- / 8- / 9- 10.2 × 14.4 LOT - ART FB - Hrmn A pavilion. Bronze pad, surrounded by a prominent frame in writing with a nine-line barge line: 1-A-L-A-T-A-T-A-D-Y/Y-A-N-E-N-E-E-R-E-R-E-R-N-E-R-N-E-R-N-E-N-E-N-A-N-A-T-E-N-E-T-E-N-E-N-E-N-E-N-E-N-E-N-E-N-E-N-E-N-E-N-E-N-E-N-E-N-N-E-N-N-N-N-N-N-N-N-N-N-N-N-E-N-N-N-N-N-N-E-N-N-N-N-E-N-N-E-N-N-E-N-E-N-N-E-N-E-E-N-E-E-E-N-N-E-E- Bronze. About the first millennium before the miles to the early millennium. 10.2 cm x 14.4 cm LOT - ART Bad.;"The deceased in ancient Saudi Arabia were often represented in anthropomorphic funerary stelae, with relief heads and headdresses, with funerary inscriptions, sometimes carved into stone, sometimes cast in bronze like this one, set beside them. Size: 4"" W x 5.65"" H (10.2 cm x 14.4 cm) Provenance: private East Coast, USA collection All items legal to buy/sell under U.S. A rare bronze inscription panel, with relief letters in the ancient Yemeni alphabet (also known as Old South Arabian), probably in the language of the Kingdom of Qataban. LOT 0090 Sabaean Bronze Panel with Ancient Yemeni Writing [ translate ] Southern Arabian, Sabaean people, ca. The panel is rectangular, with eight lines of evenly spaced, horizontal characters, and a narrower top line with just a few characters in a smaller font size. Statute covering cultural patrimony Code 2600, CHAPTER 14, and are guaranteed to be as described or your money back. We ship worldwide to most countries and handle all shipping in-house for your convenience. A Certificate of Authenticity will accompany all winning bids.";;;Bronze inscription panel with relief letters in the ancient Yemeni alphabet (Old South Arabian), probably in the language of the Kingdom of Qataban. The rectangular panel has eight lines of evenly spaced horizontal characters and a narrower top line with a few smaller characters. Dimensions: 4 in W x 5.65 in H (10.2 cm x 14.4 cm).;Bronze inscription panel with relief letters in the ancient Yemeni alphabet, also known as Old South Arabian, probably in the language of the Kingdom of Qataban. The panel is rectangular and bears eight lines of evenly spaced horizontal characters, with a narrower top line containing only a few characters in a smaller font size. The object is described as a rare bronze inscription panel and is associated with funerary representation in ancient Saudi Arabia, where anthropomorphic funerary stelae with relief heads, headdresses, and funerary inscriptions were sometimes carved in stone or cast in bronze. Dimensions are 4 in W x 5.65 in H (10.2 cm x 14.4 cm).;"Bronze plaque, with a prominent inscribed frame and a nine-line inscription in barge-line format, measuring 10.2 × 14.4 cm the text is recorded as beginning with ""1-A-L-A-T-A-T-A-D-Y/Y-A-N-E-N-E-E-R-E-R-E-R-N-E-R-N-E-R-N-E-N-E-N-E-N-A-N-A-T-E-N-E-T-E-N-E-N-E-N-E-N-E-N-E-N-E-N-E-N-N-E-N-N-N-N-N-N-N-N-N-N-N-E-N-N-N-E-N-N-E-N-N-E-N-E-E-N-E-E-E-N-N-E-E-"" dated broadly to the first millennium BCE to the early first millennium CE.";object;unknown;bronze;lion;unknown;unknown
0-25_p056_dc2f7b3e;0-25.pdf;56;https://www.lot-art.com/auction-lots/STATUETTE-DE-TAUREAU-EN-ALBATRE-ART-SUD-ARABIQUE-FIN-DU-1er-MILLENAIRE-AV-JC/100-statuette_taureau-13.11.18-artcurial;6 . 13 × 16.1 LOT - ART 13 × 16.1 LOT - ART An animal statue.;Statuette représentant un taureau debout sur une base rectangulaire Dim.: 13 x 16.1 cm Provenance: Galerie Kevorkian, Paris, 2011 A South Arabian alabaster bull, late 1st millennium B.C. Commentaire : Lot en importation temporaire L'acquéreur devra s'acquitter des frais d'importation, soit 5,5% en sus du prix d'adjudication sauf s'il réexporte immédiatement le lot en dehors de l'Union Européenne. LOT 100 STATUETTE DE TAUREAU EN ALBTRE, ART SUD-ARABIQUE, FIN DU 1er MILLÉNAIRE AV. [ translate ] ¤ STATUETTE DE TAUREAU EN ALBTRE, ART SUD-ARABIQUE, FIN DU 1er MILLÉNAIRE AV. Estimation 10 000 - 12 000 € Sold 10,840 € * Results are displayed including buyer's fees and taxes. They are generated automatically and can be modified.;;;Statuette, alabaster, South Arabian art, depicting a standing bull on a rectangular base. Dimensions: 13 x 16.1 cm. Late 1st millennium B.C.;Statuette, alabaster, depicting a bull standing on a rectangular base. The object is attributed to South Arabian art and dated to the late 1st millennium B.C. It measures 13 x 16.1 cm. The source text notes provenance from Galerie Kevorkian, Paris, in 2011.;Animal statue, material not specified. An animal statue.;sculpture;statue;unknown;none;unknown;unknown
0-25_p057_4b2bc103;0-25.pdf;57;https://www.lot-art.com/auction-lots/South-Arabian--A-group-of-six-alabaster-heads/88-south_arabian-03.6.24-sloane;7 . LOT - ART LOT - ART Gravestones. A bunch of gravestones with human heads, from the marble stone, one of which is written in an unclear line, probably the name of the deceased, plus two different pieces. A marble stone, a jerry stone.;[ translate ] South Arabian (?) A group of six alabaster heads and fragments Provenance: Private Collection of Dr. LOT 88 South Arabian (?) A group of six alabaster heads... Mohammed Said Farsi (1936-2019), acquired between 1960-90 at Christie's, Sotheby's and Mayfair Galleries London.;;;Group of six alabaster heads and fragments, South Arabian (?);Group of six alabaster heads and fragments, made of alabaster and attributed tentatively to South Arabian (?) origin. The group comprises six heads and fragmentary remains. Provenance noted in the source includes the private collection of Dr. Mohammed Said Farsi (1936-2019), with acquisition between 1960 and 1990 at Christie's, Sotheby's, and Mayfair Galleries, London.;Gravestones, marble and stone: a group of gravestones including examples with human heads carved in marble, one bearing an unclear inscription, probably the name of the deceased, together with two additional fragments, one in marble and one in stone.;sculpture;head;marble;human;Late Antiquity;unknown
0-25_p058_9c26a93f;0-25.pdf;58;https://www.lot-art.com/auction-lots/South-Arabian--A-group-of-six-carved-alabaster/90-south_arabian-03.6.24-sloane;8 . LOT - ART LOT - ART Human gravestones. A bunch of gravestones with human heads, of marble stone, of different sizes. Three of them suffer from the loss of most of their parts, with long and bold noses, with two broken eyes, and a small mouth. A marble stone.;[ translate ] South Arabian (?) A group of six carved alabaster heads Provenance: Private Collection of Dr. LOT 90 South Arabian (?) A group of six carved alabaster... Mohammed Said Farsi (1936-2019), acquired between 1960-90 at Christie's, Sotheby's and Mayfair Galleries London.;;;Group of six carved alabaster heads, possibly South Arabian.;Group of six carved alabaster heads, possibly South Arabian. The objects are described as carved alabaster heads and are presented as a group of six. Provenance given in the source notes a private collection of Dr. Mohammed Said Farsi (1936-2019), acquired between 1960 and 1990 at Christie's, Sotheby's, and Mayfair Galleries, London.;Human gravestones, marble stone, of different sizes, including a group of gravestones with human heads. Three examples are heavily fragmentary, preserving long, prominent noses, two broken eyes, and a small mouth, with most of their parts lost.;sculpture;head;marble;human;unknown;unknown
